,open,high,low,close,volume
2021-09-10,1.0,1.0003,0.9998,0.9999,1207805686.0
2021-09-11,0.9999,1.0001,0.9998,0.9999,679408438.0
2021-09-12,0.9999,1.0,0.9998,0.9999,616294551.0
2021-09-13,1.0,1.0,0.9996,0.9997,1162437410.0
2021-09-14,0.9998,1.0,0.9996,0.9998,892703798.0
2021-09-15,0.9997,0.9998,0.9996,0.9996,938658454.0
2021-09-16,0.9996,0.9999,0.9996,0.9998,1087352934.0
2021-09-17,0.9998,1.0,0.9997,0.9999,896157136.0
2021-09-18,1.0,1.0,0.9997,0.9998,695612466.0
2021-09-19,0.9998,0.9999,0.9998,0.9999,540275920.0
2021-09-20,0.9999,1.0005,0.9998,1.0003,1500209939.0
2021-09-21,1.0002,1.0005,1.0,1.0001,1264076467.0
2021-09-22,1.0001,1.0002,0.9995,0.9996,1040908770.0
